STRUCTURE_ID,MolWt,EXACT_MASS,logP,MW,HBD,HBA,TPSA,Flexibility,Rotatable Bonds,MolWt,ExactMolWt,qed,HeavyAtomMolWt,MolLogP,MolMR,FractionCSP3,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,TPSA,FpDensityMorgan1,BalabanJ,BertzCT,HallKierAlpha,Ipc,Kappa2,LabuteASA,PEOE_VSA10,PEOE_VSA2,SMR_VSA10,SMR_VSA4,SlogP_VSA2,SlogP_VSA6,MaxEStateIndex,MinEStateIndex,EState_VSA3,EState_VSA8,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount
EP4RP32-043,280.375,280.2,3.516,280.4,1,4,56.73,0.08696,2,280.375,280.1687966,0.774702769,260.215,3.87824,87.2354,0.294117647,108,0.123138838,-0.38369221,56.73,1.047619048,2.178883927,815.0133267,-2.36,67065.02061,4.879016368,124.193191,11.64226728,0,16.85126421,0,14.53505669,30.33183534,5.725820002,0.403496674,11.85970361,53.50536949,21,2,4,0,0,0,1,2,3,4,1,4,2,0,0,0,3
EP4RP32-045,321.424,321.2,3.535,321.4,1,4,50.68,0.07407,2,321.424,321.1841124,0.770278935,298.24,4.15972,97.5537,0.4,124,0.250935479,-0.328236407,50.68,1.166666667,1.906079634,978.4480241,-2.36,447158.2724,5.61944507,141.1038176,5.824404498,4.794537184,11.03340144,0,14.53505669,29.19048196,12.11146687,0.07820204,6.041840829,48.52139097,24,1,4,1,0,1,1,2,3,3,1,4,2,0,0,0,4
EP4RP32-046,322.372,322.2,2.47,322.4,1,7,81.39,0.07407,2,322.372,322.1542092,0.614767696,304.228,2.56262,92.9787,0.294117647,122,0.261807511,-0.325662881,81.39,1.208333333,1.937402276,1131.349037,-2.96,419782.7533,5.020541817,137.5233684,17.03503321,9.476340119,22.06680287,7.047671983,29.29951995,29.19048196,12.22869359,-0.187882181,22.89964676,38.46519142,24,1,7,0,0,0,1,3,4,6,1,7,2,0,0,0,4
EP4RP32-047,333.435,333.2,3.608,333.4,1,4,39.08,0.06897,2,333.435,333.1841124,0.722569201,310.251,4.92952,101.3737,0.380952381,128,0.142880821,-0.483270899,39.08,1.12,1.548521038,982.2149998,-2.49,1100667.658,5.007137541,147.3802238,17.17496714,0,16.72078771,0,21.69688539,36.39820241,6.158713734,0.078008564,6.041840829,67.05330226,25,1,4,1,1,2,2,1,3,4,1,4,2,1,0,1,5
EP4RP32-048,317.436,317.2,4.195,317.4,1,3,29.85,0.07143,2,317.436,317.1891977,0.710543442,294.252,5.12162,99.6287,0.380952381,122,0.106459773,-0.3845131,29.85,1.125,1.609265849,951.1174157,-2.29,767465.966,4.854574191,142.2666785,5.824404498,0,16.72078771,5.917906046,16.09583457,36.39820241,4.781798574,0.432841575,6.041840829,67.05330226,24,1,3,1,1,2,2,1,3,3,1,3,2,1,0,1,5
EP4RP32-049,336.317,336.1,3.45,336.3,1,5,63.57,0.1154,3,336.317,336.1197958,0.776070443,321.197,3.69472,83.7087,0.3125,126,0.430957227,-0.325662893,63.57,1.166666667,2.173803446,969.5934681,-2.64,209807.188,5.467323157,134.7310766,11.51833249,0,11.03340144,0,19.51903521,29.06000546,12.84808681,-4.642102566,11.08015221,9.967957042,24,1,5,0,0,0,1,2,3,4,1,8,2,0,0,0,3
EP4RP32-051,300.387,300.1,2.749,300.4,1,5,73.8,0.1304,3,300.387,300.1044821,0.807138733,284.259,3.14802,84.4809,0.266666667,108,0.277202132,-0.363534942,73.8,1.333333333,2.106086617,831.4314315,-2.21,78966.59852,4.962451606,125.9950764,5.824404498,4.794537184,28.27736704,5.733667477,20.44223642,23.57916398,11.13535576,-0.493279441,11.04946453,28.38253109,21,2,5,0,0,0,1,2,3,5,1,6,3,0,0,0,3
EP4RP32-053,348.406,348.2,4.302,348.4,1,6,73.06,0.1034,3,348.406,348.1586259,0.599036396,328.246,4.25002,101.6038,0.25,132,0.222184888,-0.494466714,73.06,1.076923077,1.923555612,1131.772012,-3.15,1086775.262,5.981455946,150.6623918,17.09061705,0,21.93632637,0,31.73536015,36.39820241,10.3412063,-0.06214144,28.51868209,33.36650961,26,1,6,0,0,0,2,2,4,6,1,6,3,0,0,0,4
EP4RP32-054,332.411,332.2,4.128,332.4,0,6,61.42,0.1071,3,332.411,332.1749446,0.571098733,312.251,3.87674,97.74,0.263157895,126,0.161100703,-0.32566288,61.42,0.92,1.813798976,1056.909825,-3.02,807292.1119,5.806126996,145.7688224,17.46667177,4.567099648,11.03340144,0,29.07011338,42.85599899,4.699157113,0.37467047,11.86624533,46.58163229,25,0,6,0,0,0,1,3,4,6,0,6,3,0,0,0,4
EP4RP32-057,367.453,367.2,4.065,367.4,1,7,81.93,0.2069,6,367.453,367.200825,0.723532145,342.253,4.72962,105.7377,0.4,142,0.412869653,-0.443555616,81.93,1.185185185,1.895806477,985.6910211,-2.96,863258.4368,6.980998063,158.3576463,11.42545531,10.30076712,22.94450428,0,31.21332609,30.59278835,11.94087464,-0.576131662,17.5536316,38.68329821,27,1,7,0,0,0,1,2,3,6,1,7,3,0,0,0,3
EP4RP32-058,420.557,420.3,4.332,420.5,1,6,59.39,0.1471,5,420.557,420.2525263,0.572942511,388.301,5.75522,125.4247,0.44,164,0.41014801,-0.443680321,59.39,1.129032258,1.655341438,1124.487798,-3.02,7008149.914,7.910423803,183.7671791,11.42545531,0,22.81402778,0,39.23479159,36.39820241,12.63218698,-0.505526892,25.67611005,67.05330226,31,1,6,0,1,1,2,1,3,5,1,6,2,0,0,0,4
EP4RP32-059,334.448,334.1,4.277,334.4,0,4,43.6,0.1111,3,334.448,334.1252176,0.522653154,316.304,5.11112,99.194,0.210526316,120,0.106459773,-0.325662905,43.6,1,1.739517261,982.3190062,-2.53,580216.6939,5.834158438,144.4054636,5.824404498,4.983978521,22.37018731,0,19.51903521,47.41928096,4.712645775,0.402695484,6.041840829,59.57173656,24,0,4,0,0,0,1,3,4,5,0,5,3,0,0,0,4
EP4RP32-060,423.513,423.2,4.325,423.5,1,7,74.61,0.1765,6,423.513,423.2158064,0.583889463,394.281,5.71082,121.1377,0.416666667,164,0.411661956,-0.486121465,74.61,1.129032258,1.796526858,1141.912413,-3.22,7838157.589,7.796220395,181.8694938,24.63921924,5.316788604,22.81402778,0,34.45913298,30.33183534,12.49394577,-0.599026269,36.4420147,29.79772972,31,1,7,0,1,1,2,1,3,6,1,7,3,0,0,0,4
EP4RP32-061,335.382,335.1,4.389,335.4,1,4,50.68,0.07143,2,335.382,335.1433904,0.583083585,317.238,4.57322,98.3757,0.2,126,0.188998369,-0.360437638,50.68,1.16,2.010578144,1170.956122,-2.95,621815.6407,5.549307333,143.4970802,11.64162534,4.794537184,21.93632637,0,14.53505669,47.38958317,14.07822548,-0.427604403,22.50821725,28.38253109,25,1,4,0,0,0,2,2,4,3,1,5,2,0,0,0,4
EP4RP32-063,434.584,434.3,3.551,434.6,0,6,50.6,0.2,7,434.584,434.2681763,0.577509635,400.312,4.38692,129.1275,0.461538462,170,0.253395437,-0.383360315,50.6,1.03125,1.474456375,1071.370447,-2.7,18332095.1,9.838972519,190.3420927,5.824404498,9.694446915,16.94058116,0,71.6985389,42.46456948,13.06983258,0.11749525,6.041840829,48.43732218,32,0,6,0,1,1,2,1,3,5,0,6,6,0,1,1,4
EP4RP32-065,321.38,321.1,4.199,321.4,1,5,63.82,0.07407,2,321.38,321.1477268,0.597254845,302.228,4.33554,95.4207,0.263157895,122,0.416790945,-0.407852085,63.82,1.166666667,1.936448966,1128.88017,-2.82,413318.0991,5.092681541,138.4908162,5.824404498,4.983978521,22.13312229,0,14.53505669,39.54352346,11.43279216,-0.424070977,11.62486097,41.59765377,24,1,5,0,0,0,2,2,4,4,1,5,2,0,0,0,4
EP4RP32-069,351.454,351.2,3.44,351.4,1,6,64.86,0.1379,4,351.454,351.2059104,0.779081013,326.254,3.51342,102.4007,0.45,136,0.232645181,-0.473145423,64.86,1.153846154,1.633917971,911.7055825,-2.47,1306769.016,7.034791551,153.190293,11.92837089,4.983978521,11.03340144,0,38.71251441,30.59278835,6.026264529,0.215435338,11.92182917,51.8984209,26,1,6,0,1,1,1,2,3,6,1,6,4,0,1,1,4
EP4RP32-070,318.384,318.2,3.645,318.4,0,6,61.42,0.1111,3,318.384,318.1592946,0.579184279,300.24,3.56832,93.003,0.222222222,120,0.234354395,-0.325662905,61.42,1.041666667,1.739517261,980.4612039,-3.02,580216.6939,5.559882097,139.4038803,12.15172457,4.567099648,11.03340144,0,29.07011338,49.31379557,4.688480512,0.387636075,11.99018011,56.54958934,24,0,6,0,0,0,1,3,4,6,0,6,3,0,0,0,4
EP3EE36-001,350.337,350.1,1.128,350.3,1,6,71.36,0.1923,5,350.337,350.1453418,0.840678678,329.169,1.6788,76.9888,0.866666667,136,0.457636739,-0.381430255,71.36,1.333333333,1.513618247,519.3387785,-1.35,306895.3558,6.512804647,137.1195943,0,4.794537184,11.61886473,16.99152482,59.89198827,5.155712727,12.7475829,-4.893438495,45.06282603,9.99330131,24,1,6,0,3,3,0,0,0,5,1,9,3,0,2,2,3
EP4RP32-005,393.516,393.2,4.249,393.5,0,6,56.07,0.09375,3,393.516,393.1623314,0.515200271,370.332,4.43392,114.296,0.380952381,144,0.162735522,-0.377775873,56.07,1.071428571,1.642825716,1156.490763,-2.51,5105978.439,6.82700164,167.3573502,16.4726637,0,38.40467073,0,45.82231195,29.64553104,5.517526909,0.377307394,6.041840829,59.88375202,28,0,6,0,1,1,1,3,4,7,0,7,3,0,1,1,5
EP4RP32-010,323.421,323.1,4.013,323.4,1,4,50.68,0.07692,2,323.421,323.1092332,0.590456721,306.285,4.49562,96.2947,0.222222222,116,0.265428731,-0.325662905,50.68,1.130434783,1.905352425,1084.731196,-2.4,290888.5111,5.061972588,137.1129981,5.824404498,9.168077165,32.65203218,0,13.92461815,41.19273959,11.83674465,-0.020501663,6.041840829,52.03756082,23,1,4,0,0,0,2,2,4,4,1,5,2,0,0,0,4
EP4RP32-015,336.439,336.2,3.657,336.4,1,5,59.81,0.2222,6,336.439,336.1950114,0.732742331,312.247,4.72622,101.6237,0.35,130,0.223917476,-0.325662893,59.81,1.28,2.039175068,911.200195,-2.69,512460.9587,7.050304289,147.6595109,5.824404498,9.778515705,22.62796744,0,20.44223642,36.52867891,11.97674843,0.011813151,12.46266245,39.76568676,25,1,5,0,0,0,1,2,3,4,1,5,5,0,0,0,3
EP4RP32-020,292.382,292.2,4.289,292.4,0,3,27.05,0.08,2,292.382,292.1575633,0.688671115,272.222,4.62282,88.784,0.315789474,112,0.106459773,-0.372072158,27.05,1,1.830966013,861.2428414,-2.13,202146.2334,4.955838103,130.1063085,5.824404498,0,11.03340144,0,9.551078169,36.39820241,5.505750771,0.424067853,6.041840829,61.73651366,22,0,3,0,1,1,2,1,3,3,0,3,2,0,0,0,4
EP4RP32-025,307.397,307.2,3.227,307.4,1,4,50.94,0.07692,2,307.397,307.1684623,0.779177512,286.229,3.96722,91.3668,0.368421053,118,0.106459773,-0.388339512,50.94,1.260869565,1.885761308,895.0112712,-2.2,295025.2762,5.167556711,135.3715871,5.824404498,4.983978521,11.03340144,0,19.64158408,30.59278835,10.06956915,-0.371689793,6.041840829,48.52139097,23,1,4,1,0,1,1,2,3,4,1,4,2,0,0,0,4
EP4RP32-028,350.466,350.2,3.789,350.5,1,5,59.81,0.1786,5,350.466,350.2106615,0.725110082,324.258,4.97222,106.1707,0.380952381,136,0.230401809,-0.325662905,59.81,1.115384615,1.886304648,946.5417974,-2.69,591200.7732,6.556323618,154.024453,11.64226728,4.794537184,22.75844394,5.414990469,20.44223642,36.52867891,12.06283135,-0.445943997,11.85970361,46.91444238,26,1,5,0,0,0,1,2,3,4,1,5,3,0,0,0,3
EP4RP32-029,271.389,271.1,4.186,271.4,0,3,30.71,0.09524,2,271.389,271.1143185,0.693126257,254.253,4.35754,80.7,0.333333333,98,0.123166307,-0.325662887,30.71,1.157894737,2.170916497,737.0165879,-1.68,31369.46887,4.455636501,116.4936636,10.83202819,0,22.37018731,0,14.53505669,23.57916398,4.667132937,0.4286641,6.041840829,58.88543226,19,0,3,0,0,0,1,2,3,4,0,4,2,0,0,0,3
EP4RP32-036,283.35,283.1,4.143,283.3,0,3,30.71,0.08696,2,283.35,283.1484758,0.651094574,265.206,4.43514,82.781,0.294117647,108,0.215852714,-0.325662905,30.71,1.142857143,2.206408191,818.2584392,-2.23,70775.1166,4.951298658,123.0188357,5.824404498,0,11.03340144,0,14.53505669,30.46231185,13.6219802,-0.419919218,11.60529232,34.44889816,21,0,3,0,0,0,1,2,3,3,0,4,2,0,0,0,3
EP4RP32-037,311.454,311.1,3.643,311.4,1,3,29.85,0.08,2,311.454,311.1456187,0.764479618,290.286,4.29982,93.5787,0.388888889,114,0.106459778,-0.325662899,29.85,1.272727273,1.811355335,818.0047753,-1.65,199001.7186,5.21403894,134.5479308,5.824404498,0,22.37018731,0,16.09583457,24.26546827,4.757654793,0.440718376,6.041840829,54.92056812,22,1,3,0,1,1,1,2,3,4,1,4,2,0,0,0,4
EP4RP32-039,335.436,335.1,4.325,335.4,0,5,56.49,0.1111,3,335.436,335.1204665,0.552722574,318.3,4.50612,96.989,0.222222222,120,0.188757884,-0.325662893,56.49,1.041666667,1.813018165,1001.611338,-2.6,576809.2382,5.794698708,143.6251116,5.824404498,0,22.37018731,0,24.50301373,42.03921819,4.702114932,0.385561005,11.86624533,51.56561082,24,0,5,0,0,0,1,3,4,6,0,6,3,0,0,0,4
EP4RP32-042,349.356,349.1,3.771,349.4,1,4,50.94,0.1481,4,349.356,349.1401969,0.752723892,331.212,4.58332,89.1008,0.333333333,132,0.419628513,-0.378079314,50.94,1.08,1.970075715,898.3105569,-2.41,375107.4642,6.146328646,142.5090824,5.824404498,4.983978521,11.03340144,0,25.8178826,36.52867891,12.53758616,-4.727546992,5.563451492,28.38253109,25,1,4,0,0,0,1,2,3,4,1,7,3,0,0,0,3
EP4RP32-044,292.342,292.1,4.272,292.3,0,5,56.74,0.08,2,292.342,292.1324111,0.557166802,276.214,4.12882,85.653,0.235294118,110,0.135350766,-0.325662905,56.74,0.909090909,1.883324583,980.8289464,-2.69,202146.2334,4.660591556,127.0867126,16.85780593,0,22.06680287,0,19.86440468,41.02724135,4.755750771,0.396671159,6.041840829,51.91098029,22,0,5,0,0,0,2,2,4,5,0,5,2,0,0,0,4
EP4RP32-052,308.41,308.1,4.425,308.4,0,4,43.6,0.08,2,308.41,308.1095675,0.543447576,292.282,4.59732,91.264,0.235294118,110,0.106459773,-0.325662905,43.6,1.090909091,1.953817113,980.8289464,-2.27,205658.141,4.881414445,132.1395775,11.34110522,0,32.78250868,0,19.13800325,36.39820241,4.723349868,0.407387094,6.041840829,59.1907046,22,0,4,0,0,0,2,2,4,5,0,5,2,0,0,0,4
EP4RP32-055,292.386,292.2,2.961,292.4,1,4,42.74,0.08,2,292.386,292.1687966,0.777247667,272.226,3.95562,90.2797,0.333333333,112,0.106459773,-0.383893245,42.74,1.227272727,1.895481831,860.8948141,-2.36,205658.141,4.833784702,129.7622734,5.824404498,4.983978521,16.72078771,0,21.0798131,30.59278835,4.736211262,0.416810962,6.041840829,53.83817958,22,1,4,0,1,1,1,2,3,4,1,4,2,0,0,0,4
EP4RP32-062,320.396,320.2,4.152,320.4,0,5,44.35,0.1111,3,320.396,320.1637113,0.566677421,300.236,4.24892,95.593,0.263157895,122,0.144751763,-0.494469527,44.35,1.041666667,1.904234672,1042.322668,-2.82,506317.5653,5.370312977,140.0534595,17.09061705,0,16.55010215,0,26.27495541,42.72552249,5.509551566,0.390156008,6.041840829,48.63609426,24,0,5,0,0,0,1,3,4,5,0,5,3,0,0,0,4
EP4RP32-064,366.484,366.2,3.668,366.5,1,4,33.09,0.1333,4,366.484,366.2219751,0.753408862,339.268,4.13692,108.3957,0.409090909,142,0.127243202,-0.325662905,33.09,1.074074074,1.671669314,954.346336,-2.24,1920252.039,7.40836892,159.5628209,11.64162534,4.899909731,11.03340144,0,40.63001352,36.39820241,14.38044155,-0.12658254,12.58659724,46.83037359,27,1,4,0,1,1,2,1,3,4,1,5,4,0,1,1,4
EP4RP32-066,334.379,334.1,3.672,334.4,1,6,76.71,0.1071,3,334.379,334.1429758,0.615546225,316.235,3.93592,96.4087,0.210526316,126,0.438696734,-0.325662905,76.71,1.08,1.808971324,1117.864323,-3.15,792785.7597,5.734496788,143.672308,5.824404498,9.507073458,11.03340144,0,19.69171995,51.7822016,11.1588305,-0.558774949,11.86624533,51.27741197,25,1,6,0,0,0,2,2,4,5,1,6,3,0,0,0,4
EP4RP32-068,362.477,362.2,3.511,362.5,0,5,51.02,0.1333,4,362.477,362.2106615,0.683333786,336.269,4.61372,107.8405,0.409090909,140,0.253485075,-0.338650154,51.02,1.074074074,1.680593535,983.1415029,-2.69,2070634.164,7.140289457,159.5935355,5.824404498,9.778515705,16.94058116,0,38.43165896,36.52867891,12.8010502,0.110516855,11.60529232,41.59765377,27,0,5,0,1,1,1,2,3,4,0,5,3,0,1,1,4
EP4RP32-024,361.453,361.2,3.827,361.4,1,7,75.52,0.09677,3,361.453,361.2014937,0.599585705,338.269,3.85912,106.9797,0.4,138,0.163643215,-0.354637276,75.52,1.074074074,1.665118198,1132.108272,-2.96,3243384.067,6.04172745,157.0322501,11.34110522,0,28.01514215,0,42.57650506,24.52642128,4.89425485,0.375196777,11.86624533,58.40527922,27,1,7,0,1,1,1,3,4,6,1,7,3,0,1,1,5
EP3EE36-025,457.449,457.2,2.263,457.4,2,8,100.5,0.2647,9,457.449,457.1824556,0.723764585,431.241,3.1281,107.3815,0.571428571,176,0.457636739,-0.443817076,100.46,1.28125,1.703703781,884.9066904,-2.82,8645338.773,8.607218833,182.893904,11.64289164,4.794537184,17.7121048,11.07361877,58.37251522,35.48754807,13.24925489,-4.984026056,11.98427311,15.31008991,32,2,8,0,2,2,1,0,1,6,2,11,4,0,1,1,3
EP3EE36-030,449.47,449.2,1.92,449.5,1,8,91.67,0.2424,8,449.47,449.2137557,0.71551675,419.23,2.8993,103.9768,0.85,176,0.457636739,-0.443688826,91.67,1.161290323,1.432993255,728.5525134,-2.04,5148591.038,8.478013905,178.8656607,5.601050811,4.794537184,17.7121048,16.99152482,76.36193776,5.155712727,12.88378044,-4.930029628,45.31755571,9.99330131,31,1,8,0,3,3,0,0,0,6,1,11,3,0,2,2,3
EP4RP33-001,349.481,349.1,3.351,349.5,1,5,77.98,0.16,4,349.481,349.0918688,0.783473234,330.329,3.44262,94.9792,0.3125,122,0.21281747,-0.325662899,77.98,1.304347826,2.106699885,968.5401559,-1.7,154671.8579,5.738487049,139.3746822,5.824404498,0,32.39347847,5.138973738,17.96887515,29.64553104,11.38419835,-3.546994399,6.041840829,23.39855257,23,2,5,0,0,0,1,2,3,5,1,7,4,0,0,0,3
EP4RP33-003,311.454,311.1,4.497,311.4,0,3,30.71,0.08,2,311.454,311.1456187,0.67171481,290.286,4.92792,92.605,0.444444444,114,0.123452157,-0.325662887,30.71,1.136363636,1.811355335,818.0047753,-1.68,199001.7186,5.197765365,134.5826588,10.83202819,0,22.37018731,0,14.53505669,18.19910121,4.876106702,0.433357839,6.041840829,43.53741245,22,0,3,1,0,1,1,2,3,4,0,4,2,0,0,0,4
EP4RP33-004,330.435,330.2,4.387,330.4,0,4,54.5,0.1429,4,330.435,330.1844467,0.683730936,308.259,4.9329,99.228,0.380952381,126,0.106459773,-0.325662905,54.5,1.16,1.714775744,969.5389635,-2.67,548321.0946,5.699250158,147.6998173,5.824404498,4.983978521,11.03340144,0,14.53505669,36.52867891,9.467150615,-0.351551509,6.041840829,60.65697935,25,0,4,1,0,1,1,2,3,4,0,4,3,1,0,1,4
EP4RP33-005,320.396,320.2,3.687,320.4,0,5,63.61,0.1154,3,320.396,320.1637113,0.726012746,300.236,3.47142,94.984,0.315789474,122,0.268004499,-0.325662905,63.61,1.25,2.272886672,1047.884753,-2.87,262576.7403,5.643360471,140.3472578,17.4570773,4.794537184,11.03340144,7.047671983,14.11817782,29.19048196,12.06424465,-0.264112774,11.60529232,29.46491964,24,0,5,0,0,0,1,2,3,5,0,5,2,0,0,0,3
EP4RP33-006,320.392,320.2,4.337,320.4,1,4,51.19,0.1111,3,320.392,320.1524779,0.587926941,300.232,4.83112,95.9858,0.25,122,0.133948374,-0.458622837,51.19,1.083333333,1.83713081,1040.594728,-2.59,488655.2383,5.494379576,139.9038799,23.77455402,0,22.00264579,0,14.65760556,46.88172042,9.212070305,-0.081461393,11.80208825,42.68004232,24,1,4,0,0,0,2,2,4,4,1,4,3,0,0,0,4
EP4RP33-007,323.371,323.1,4.401,323.4,0,4,50.84,0.1538,4,323.371,323.1433904,0.706889286,305.227,4.612,91.516,0.263157895,122,0.173677788,-0.493661445,50.84,1.25,2.266958829,966.8828453,-2.87,303824.3005,5.969217662,139.6702547,5.824404498,0,11.03340144,0,16.66087571,30.33183534,14.71718501,-0.531560952,5.563451492,23.39855257,24,0,4,0,0,0,2,1,3,4,0,5,3,0,0,0,3
EP4RP33-008,343.452,343.1,3.78,343.4,1,5,63.99,0.1538,4,343.452,343.1354479,0.779562777,322.284,3.96412,98.7575,0.277777778,126,0.229339058,-0.325662905,63.99,1.125,2.146216983,1004.275822,-2.34,230697.8313,5.941723295,141.9442904,5.824404498,4.722094864,26.74407886,0,24.22464434,42.46456948,11.59272065,-3.333753658,11.7292271,28.12064743,24,1,5,0,0,0,2,1,3,4,1,6,4,0,0,0,3
EP4RP33-009,343.496,343.2,4.05,343.5,1,4,39.08,0.2692,7,343.496,343.1718334,0.646741815,318.296,4.39012,101.7507,0.421052632,128,0.106459773,-0.383370014,39.08,1.291666667,1.89264379,819.241282,-1.69,397981.7405,7.467270097,147.0322493,5.824404498,0,22.37018731,0,29.81251408,29.64553104,5.087402193,0.419021349,6.041840829,60.3006309,24,1,4,0,0,0,1,2,3,5,1,5,7,0,0,0,3
EP4RP33-010,372.472,372.2,4.21,372.5,0,5,52.83,0.1935,6,372.472,372.1950114,0.477630003,348.28,5.00412,111.522,0.260869565,142,0.1450792,-0.490896027,52.83,1,1.605637943,1086.416648,-3.21,3593334.218,7.804322618,164.6085298,17.26784433,9.967957042,11.03340144,0,26.12591718,60.92462369,6.046600634,0.371472787,12.64872279,46.58163229,28,0,5,0,0,0,1,3,4,5,0,5,6,0,0,0,4
EP4RP33-011,422.504,422.2,4.127,422.5,1,6,59.39,0.08571,3,422.504,422.2118043,0.666570081,395.288,4.66762,120.0437,0.416666667,162,0.249630146,-0.379507666,59.39,1.290322581,1.602668198,1217.999945,-2.93,12612109.95,6.785707929,180.5619413,17.18055059,4.794537184,28.31535371,0,40.75570349,30.33183534,15.33792882,-0.734375695,29.90380207,28.71534117,31,1,6,0,2,2,2,1,3,5,1,7,3,0,1,1,5
EP4RP33-012,286.4,286.1,4.267,286.4,0,3,27.05,0.1364,3,286.4,286.1139842,0.69972024,268.256,4.66272,84.72,0.3125,104,0.173390267,-0.487180908,27.05,1.2,2.114377435,755.0161757,-1.81,55664.72466,4.94360028,122.3875608,5.824404498,0,22.37018731,0,16.66087571,30.33183534,5.257283048,0.423779458,6.041840829,54.58775804,20,0,3,0,0,0,1,2,3,4,0,4,3,0,0,0,3
EP4RP33-013,330.334,330.1,4.461,330.3,0,4,36.28,0.07407,2,330.334,330.1179842,0.66938728,314.206,4.91412,86.494,0.277777778,124,0.585808892,-0.395259326,36.28,1.125,1.864725653,947.5869109,-2.63,352890.4414,4.930823315,137.1859824,5.824404498,0,11.03340144,0,15.84572802,36.39820241,13.37063311,-3.626639603,5.563451492,32.87227848,24,0,4,0,1,1,2,1,3,4,0,6,2,0,0,0,4
EP4RP33-014,319.452,319.2,4.216,319.4,1,3,29.85,0.07407,2,319.452,319.2048478,0.75093805,294.252,4.54674,100.4387,0.380952381,124,0.106459773,-0.325662905,29.85,1.125,1.902314679,918.4688241,-2.13,426511.3205,5.745496614,143.2725097,5.824404498,0,11.03340144,0,16.09583457,30.33183534,4.802348828,0.427573469,6.041840829,67.91067239,24,1,3,0,1,1,2,1,3,3,1,3,2,0,0,0,4
EP4RP33-015,348.406,348.2,3.007,348.4,1,6,68.51,0.1034,3,348.406,348.1586259,0.788624206,328.246,3.40062,100.9227,0.25,132,0.277650478,-0.466054627,68.51,1.076923077,1.662542283,1016.21726,-3.15,1198002.543,6.293344613,151.0480934,5.824404498,4.794537184,22.83832651,5.101407526,27.96288521,47.565977,11.10300622,-0.240925242,11.93958617,47.14087418,26,1,6,0,1,1,2,1,3,5,1,6,3,0,0,0,4
EP4RP32-056,323.421,323.1,4.058,323.4,1,4,50.68,0.07692,2,323.421,323.1092332,0.590456721,306.285,4.49562,96.2947,0.222222222,116,0.305021016,-0.325662905,50.68,1.130434783,1.885261824,1084.731196,-2.4,275146.1095,5.061972588,136.9719081,5.824404498,4.794537184,32.58680795,0,14.53505669,41.19273959,11.46575512,-0.01490431,6.041840829,47.66402084,23,1,4,0,0,0,2,2,4,4,1,5,2,0,0,0,4
EP4RP32-071,320.44,320.2,2.335,320.4,2,4,41.88,0.07407,2,320.44,320.2000968,0.746553326,296.248,4.10772,100.4874,0.35,124,0.106459773,-0.383505887,41.88,1.041666667,1.781127397,892.0353946,-2.33,413533.3201,5.947403123,142.4574298,5.824404498,0,16.72078771,0,22.64059098,36.39820241,4.761272597,0.421753039,6.041840829,72.37009087,24,2,4,0,1,1,2,1,3,4,2,4,2,0,0,0,4
EP4RP32-072,323.396,323.2,3.389,323.4,1,5,62.3,0.07407,2,323.396,323.1633769,0.725488693,302.228,3.94602,95.6934,0.315789474,124,0.162955044,-0.48612147,62.3,1.083333333,1.851250991,927.9968672,-2.69,430542.4831,5.440314077,140.5597444,19.03816843,0,16.72078771,0,22.7648421,30.33183534,6.24288764,0.375196969,30.69250287,36.61367525,24,2,5,0,1,1,2,1,3,5,1,5,2,0,0,0,4
EP4RP33-016,373.478,373.1,3.613,373.5,1,6,87.21,0.1786,5,373.478,373.1460126,0.739528308,350.294,3.63872,102.8332,0.315789474,138,0.237572012,-0.493234203,87.21,1.192307692,2.215030921,1069.068028,-2.38,602423.838,6.7355806,153.2128063,11.57391633,0,21.05669259,5.138973738,24.57575712,41.29368589,11.74218171,-3.796659577,23.96168612,23.39855257,26,2,6,0,0,0,2,1,3,5,1,7,5,0,0,0,3
EP4RP33-017,281.359,281.2,3.715,281.4,1,4,50.94,0.08696,2,281.359,281.1528122,0.772029799,262.207,4.00164,84.4878,0.294117647,108,0.210470298,-0.493261093,50.94,1.142857143,2.178883927,818.2584392,-2.36,67065.02061,4.879016368,123.6475341,5.824404498,0,11.03340144,0,19.64158408,30.46231185,9.430171,0.053016855,6.041840829,46.58163229,21,1,4,0,0,0,1,2,3,4,1,4,2,0,0,0,3
EP4RP33-018,321.424,321.2,3.784,321.4,1,4,46.92,0.1923,5,321.424,321.1841124,0.781485069,298.24,4.22872,97.8117,0.3,124,0.216638226,-0.352268955,46.92,1.125,1.906384001,875.7853946,-2.62,304638.8831,6.475897712,142.0749208,5.824404498,4.794537184,16.94058116,0,15.4582579,42.46456948,10.98723305,-0.013299245,12.58659724,60.98693519,24,1,4,0,0,0,2,1,3,3,1,4,4,0,0,0,3
